cell_id,settlement,district,lat,lon,group_key,population
Vidin:Ruzhintsi,Ruzhintsi,Vidin,43.62179,22.83286,children_0_6,75
Vidin:Ruzhintsi,Ruzhintsi,Vidin,43.62179,22.83286,seniors_65p,472
Vidin:Novo Selo,Novo Selo,Vidin,44.16214,22.78376,children_0_6,94
Vidin:Novo Selo,Novo Selo,Vidin,44.16214,22.78376,seniors_65p,586
Vidin:Makresh,Makresh,Vidin,43.76794,22.66406,children_0_6,39
Vidin:Makresh,Makresh,Vidin,43.76794,22.66406,seniors_65p,246
Vidin:Kula,Kula,Vidin,43.8879,22.52241,children_0_6,222
Vidin:Kula,Kula,Vidin,43.8879,22.52241,seniors_65p,1391
Vidin:Gramada,Gramada,Vidin,43.83738,22.65279,children_0_6,111
Vidin:Gramada,Gramada,Vidin,43.83738,22.65279,seniors_65p,697
Vidin:Dunavtsi,Dunavtsi,Vidin,43.92111,22.82111,children_0_6,200
Vidin:Dunavtsi,Dunavtsi,Vidin,43.92111,22.82111,seniors_65p,1254
Vidin:Dimovo,Dimovo,Vidin,43.74167,22.72694,children_0_6,87
Vidin:Dimovo,Dimovo,Vidin,43.74167,22.72694,seniors_65p,544
Vidin:Chuprene,Chuprene,Vidin,43.51806,22.66611,children_0_6,50
Vidin:Chuprene,Chuprene,Vidin,43.51806,22.66611,seniors_65p,313
Vidin:Bregovo,Bregovo,Vidin,44.15191,22.63877,children_0_6,172
Vidin:Bregovo,Bregovo,Vidin,44.15191,22.63877,seniors_65p,1076
Vidin:Boynitsa,Boynitsa,Vidin,43.9573,22.53238,children_0_6,53
Vidin:Boynitsa,Boynitsa,Vidin,43.9573,22.53238,seniors_65p,329
Vidin:Belogradchik,Belogradchik,Vidin,43.62722,22.68361,children_0_6,338
Vidin:Belogradchik,Belogradchik,Vidin,43.62722,22.68361,seniors_65p,2117
Vratsa:Vratsa,Vratsa,Vratsa,43.21052,23.56312,children_0_6,4139
Vratsa:Vratsa,Vratsa,Vratsa,43.21052,23.56312,seniors_65p,17334
Vratsa:Tsarevets,Tsarevets,Vratsa,43.16667,23.8,children_0_6,21
Vratsa:Tsarevets,Tsarevets,Vratsa,43.16667,23.8,seniors_65p,89
Vratsa:Tsakonitsa,Tsakonitsa,Vratsa,43.23061,23.82003,children_0_6,4
Vratsa:Tsakonitsa,Tsakonitsa,Vratsa,43.23061,23.82003,seniors_65p,17
Vratsa:Tipchenitsa,Tipchenitsa,Vratsa,43.06554,23.70591,children_0_6,22
Vratsa:Tipchenitsa,Tipchenitsa,Vratsa,43.06554,23.70591,seniors_65p,90
Vratsa:Roman,Roman,Vratsa,43.15,23.91667,children_0_6,298
Vratsa:Roman,Roman,Vratsa,43.15,23.91667,seniors_65p,1249
Vratsa:Oryahovo,Oryahovo,Vratsa,43.73805,23.95874,children_0_6,418
Vratsa:Oryahovo,Oryahovo,Vratsa,43.73805,23.95874,seniors_65p,1751
Vratsa:Moravitsa,Moravitsa,Vratsa,43.15,23.65,children_0_6,45
Vratsa:Moravitsa,Moravitsa,Vratsa,43.15,23.65,seniors_65p,187
Vratsa:Mizia,Mizia,Vratsa,43.68623,23.85371,children_0_6,310
Vratsa:Mizia,Mizia,Vratsa,43.68623,23.85371,seniors_65p,1298
Vratsa:Mezdra,Mezdra,Vratsa,43.1448,23.71415,children_0_6,1000
Vratsa:Mezdra,Mezdra,Vratsa,43.1448,23.71415,seniors_65p,4188
Vratsa:Lik,Lik,Vratsa,43.09216,23.7641,children_0_6,20
Vratsa:Lik,Lik,Vratsa,43.09216,23.7641,seniors_65p,83
Vratsa:Krivodol,Krivodol,Vratsa,43.37444,23.48444,children_0_6,305
Vratsa:Krivodol,Krivodol,Vratsa,43.37444,23.48444,seniors_65p,1277
Vratsa:Kozloduy,Kozloduy,Vratsa,43.77691,23.73001,children_0_6,946
Vratsa:Kozloduy,Kozloduy,Vratsa,43.77691,23.73001,seniors_65p,3962
Vratsa:Hayredin,Hayredin,Vratsa,43.60193,23.66135,children_0_6,186
Vratsa:Hayredin,Hayredin,Vratsa,43.60193,23.66135,seniors_65p,779
Vratsa:Kalen,Kalen,Vratsa,43.21045,23.77621,children_0_6,6
Vratsa:Kalen,Kalen,Vratsa,43.21045,23.77621,seniors_65p,26
Vratsa:Dolna Kremena,Dolna Kremena,Vratsa,43.16667,23.73333,children_0_6,43
Vratsa:Dolna Kremena,Dolna Kremena,Vratsa,43.16667,23.73333,seniors_65p,178
Vratsa:Byala Slatina,Byala Slatina,Vratsa,43.46667,23.93333,children_0_6,859
Vratsa:Byala Slatina,Byala Slatina,Vratsa,43.46667,23.93333,seniors_65p,3596
Vratsa:Borovan,Borovan,Vratsa,43.42959,23.75331,children_0_6,246
Vratsa:Borovan,Borovan,Vratsa,43.42959,23.75331,seniors_65p,1028
Yambol:Yambol,Yambol,Yambol,42.48243,26.50006,children_0_6,5624
Yambol:Yambol,Yambol,Yambol,42.48243,26.50006,seniors_65p,22452
Yambol:Straldzha,Straldzha,Yambol,42.6,26.68333,children_0_6,514
Yambol:Straldzha,Straldzha,Yambol,42.6,26.68333,seniors_65p,2052
Yambol:Elhovo,Elhovo,Yambol,42.16667,26.56667,children_0_6,921
Yambol:Elhovo,Elhovo,Yambol,42.16667,26.56667,seniors_65p,3677
Yambol:Bolyarovo,Bolyarovo,Yambol,42.14868,26.81022,children_0_6,121
Yambol:Bolyarovo,Bolyarovo,Yambol,42.14868,26.81022,seniors_65p,483
